rf_id,ee_name,ee_address_1,ee_address_2,ee_city,ee_state,ee_postcode,ee_country,or_name,or_name,exec_dt,ack_dt,file_id,cname,caddress_1,caddress_2,caddress_3,caddress_4,reel_no,frame_no,convey_text,record_dt,last_update_dt,page_count,purge_in
244220046,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2008/10/6,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24422,46,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/21,2013/4/23,2,N
244280285,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2008/10/1,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24428,285,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/24,2010/7/13,2,N
245370522,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/6/3,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24537,522,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/15,2011/5/24,2,N
245370524,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/6/7,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24537,524,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/15,2013/7/16,2,N
245370564,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/6/7,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24537,564,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/15,2014/9/2,2,N
246210480,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/6/29,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24621,480,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/7/1,2012/7/24,2,N
247900534,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/7/29,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24790,534,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/8/4,2012/12/25,2,N
247920380,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/7/27,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24792,380,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/8/5,2013/10/29,2,N
247960295,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/7/1,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24796,295,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/8/5,2010/8/6,2,N
255610875,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/12/2,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25561,875,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/12/23,2011/1/3,2,N
255610881,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/12/3,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25561,881,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/12/23,2012/6/5,2,N
255680656,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/10/28,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25568,656,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/12/27,2014/5/20,2,N
255680673,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/9/29,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25568,673,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/12/27,2012/1/4,2,N
255680702,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/8/25,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25568,702,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/12/27,2017/11/28,2,N
255680729,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/9/20,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25568,729,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/12/27,2017/5/16,2,N
255680761,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/8/20,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25568,761,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/12/27,2012/12/4,2,N
255700740,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/8/17,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25570,740,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/12/29,2011/6/23,2,N
255700962,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2008/12/18,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25570,962,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/12/29,2011/1/4,2,N
255710135,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/9/3,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25571,135,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/12/29,2014/1/14,2,N
255740160,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/10/19,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25574,160,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/1/3,2014/3/4,2,N
255740171,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/9/22,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25574,171,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/1/3,2018/5/22,2,N
255910016,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/1/4,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25591,16,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/1/6,2013/3/26,2,N
256030441,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/1/7,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25603,441,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/1/7,2015/4/21,2,N
256040103,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/1/7,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25604,103,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/1/10,2011/1/10,2,N
256220286,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/1/11,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25622,286,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/1/12,2015/7/14,2,N
257620044,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/10/28,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25762,44,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/12/22,2014/7/1,2,N
257620051,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2010/10/28,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25762,51,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/12/22,2015/2/3,2,N
263040474,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/4/11,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26304,474,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/18,2015/9/1,2,N
263040951,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/2/1,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26304,951,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/19,2012/9/18,2,N
263050135,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/1/20,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26305,135,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/19,2014/7/8,2,N
263050183,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/4/1,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26305,183,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/19,2014/9/23,2,N
263050185,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/3/2,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26305,185,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/19,2011/5/23,2,N
263050217,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/4/18,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26305,217,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/19,2012/1/17,2,N
263050219,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/4/18,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26305,219,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/19,2012/1/17,2,N
263050337,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/4/20,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26305,337,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/19,2016/7/26,2,N
263050375,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/5/13,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26305,375,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/19,2016/1/26,2,N
263060780,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/2/14,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26306,780,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/19,2013/8/13,2,N
263280933,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/5/5,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26328,933,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/24,2011/5/25,2,N
263280967,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/1/25,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26328,967,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/24,2013/9/10,2,N
263320586,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/3/21,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26332,586,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/5/25,2012/6/19,2,N
264440834,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2005/4/29,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26444,834,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/6/13,2011/6/15,3,N
265110344,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/6/15,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26511,344,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/6/28,2011/10/27,2,N
265110361,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/6/15,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26511,361,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/6/28,2011/10/27,2,N
265240869,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/6/6,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26524,869,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/6/29,2011/9/15,2,N
265440401,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/6/30,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26544,401,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/5,2011/7/6,2,N
265440403,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/6/30,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26544,403,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/5,2011/7/6,2,N
265440411,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/6/30,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26544,411,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/5,2011/7/6,2,N
265440435,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/6/30,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26544,435,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/5,2011/7/6,2,N
265440455,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/6/30,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26544,455,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/5,2011/7/6,2,N
265440459,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/6/30,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26544,459,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/5,2011/7/6,2,N
265440557,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/6/30,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26544,557,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/5,2011/7/6,2,N
265440559,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/6/30,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26544,559,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/5,2011/7/6,2,N
265440567,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2004/12/14,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26544,567,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/5,2011/7/6,3,N
265440570,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2000/7/18,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26544,570,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/5,2011/7/6,3,N
265440573,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2001/9/4,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26544,573,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/5,2011/7/6,3,N
265770684,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2011/7/8,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26577,684,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/12,2011/7/13,2,N
265770948,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,WISCONSIN ALUMNI RESEARCH FOUNDATION,WISCONSIN ALUMNI RESEARCH FOUNDATION,2001/6/29,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,26577,948,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/7/12,2011/7/13,3,N
